asset_id,cse_id,asset_type,criticality,business_function,environment,monitoring_status
AST-CSE-012-062,CSE-012,Domain Controller (AD),HIGH,Identity and Access Management,Production,ACTIVE
AST-CSE-012-063,CSE-012,Web Application Server,HIGH,Customer Portal,Production,ACTIVE
AST-CSE-012-064,CSE-012,Relational Database Server,MEDIUM,Transactional Database,Staging,ACTIVE
AST-CSE-012-065,CSE-012,Relational Database Server,MEDIUM,Transactional Database,DR,ACTIVE
AST-CSE-012-066,CSE-012,OT Engineering Workstation,LOW,Substation Automation,DR,ACTIVE
AST-CSE-012-067,CSE-012,SIEM Collector Node,LOW,Telemetry Aggregation,Staging,ACTIVE
AST-CSE-012-068,CSE-012,OT Engineering Workstation,LOW,Substation Automation,DR,ACTIVE
AST-CSE-012-069,CSE-012,SCADA RTU / PLC,LOW,Industrial Control Gateway,Production,ACTIVE
AST-CSE-012-070,CSE-012,NextGen Firewall,MEDIUM,Perimeter Defense,Staging,ACTIVE
AST-CSE-012-071,CSE-012,Domain Controller (AD),LOW,Identity and Access Management,Production,ACTIVE
AST-CSE-012-072,CSE-012,NextGen Firewall,LOW,Perimeter Defense,Production,ACTIVE
AST-CSE-012-073,CSE-012,NextGen Firewall,MEDIUM,Perimeter Defense,Staging,ACTIVE
AST-CSE-012-074,CSE-012,Web Application Server,LOW,Customer Portal,Staging,ACTIVE
AST-CSE-012-075,CSE-012,Core Banking Switch,MEDIUM,Payment Processing Engine,Production,ACTIVE
AST-CSE-012-076,CSE-012,SIEM Collector Node,MEDIUM,Telemetry Aggregation,Production,ACTIVE
AST-CSE-012-077,CSE-012,Relational Database Server,MEDIUM,Transactional Database,DR,ACTIVE
AST-CSE-012-078,CSE-012,Web Application Server,MEDIUM,Customer Portal,Staging,ACTIVE
AST-CSE-012-079,CSE-012,OT Engineering Workstation,LOW,Substation Automation,Staging,ACTIVE
AST-CSE-012-080,CSE-012,SIEM Collector Node,MEDIUM,Telemetry Aggregation,DR,ACTIVE
AST-CSE-012-081,CSE-012,Web Application Server,LOW,Customer Portal,DR,ACTIVE
AST-CSE-012-082,CSE-012,SIEM Collector Node,MEDIUM,Telemetry Aggregation,Production,ACTIVE
AST-CSE-012-083,CSE-012,Core Banking Switch,LOW,Payment Processing Engine,Production,ACTIVE
AST-CSE-012-084,CSE-012,NextGen Firewall,MEDIUM,Perimeter Defense,Staging,ACTIVE
AST-CSE-012-085,CSE-012,SCADA RTU / PLC,LOW,Industrial Control Gateway,DR,ACTIVE
AST-CSE-012-086,CSE-012,SCADA RTU / PLC,LOW,Industrial Control Gateway,Staging,ACTIVE
AST-CSE-012-087,CSE-012,SIEM Collector Node,MEDIUM,Telemetry Aggregation,Staging,ACTIVE
AST-CSE-012-088,CSE-012,NextGen Firewall,LOW,Perimeter Defense,Production,ACTIVE
AST-CSE-012-089,CSE-012,Web Application Server,MEDIUM,Customer Portal,Production,ACTIVE
AST-CSE-012-090,CSE-012,NextGen Firewall,LOW,Perimeter Defense,DR,ACTIVE
AST-CSE-012-091,CSE-012,Domain Controller (AD),LOW,Identity and Access Management,Staging,ACTIVE
AST-CSE-012-092,CSE-012,SIEM Collector Node,MEDIUM,Telemetry Aggregation,Production,ACTIVE
AST-CSE-012-093,CSE-012,Relational Database Server,LOW,Transactional Database,Staging,ACTIVE
AST-CSE-012-094,CSE-012,Web Application Server,LOW,Customer Portal,Production,ACTIVE
AST-CSE-012-095,CSE-012,OT Engineering Workstation,LOW,Substation Automation,DR,ACTIVE
AST-CSE-012-096,CSE-012,Domain Controller (AD),LOW,Identity and Access Management,DR,ACTIVE
AST-CSE-012-097,CSE-012,OT Engineering Workstation,LOW,Substation Automation,DR,ACTIVE
AST-CSE-013-001,CSE-013,Domain Controller (AD),CRITICAL,Identity and Access Management,Production,ACTIVE
AST-CSE-013-002,CSE-013,OT Engineering Workstation,CRITICAL,Substation Automation,Production,ACTIVE
AST-CSE-013-003,CSE-013,Relational Database Server,CRITICAL,Transactional Database,Production,ACTIVE
AST-CSE-013-004,CSE-013,Domain Controller (AD),CRITICAL,Identity and Access Management,Production,ACTIVE
AST-CSE-013-005,CSE-013,OT Engineering Workstation,CRITICAL,Substation Automation,Production,ACTIVE
AST-CSE-013-006,CSE-013,Relational Database Server,CRITICAL,Transactional Database,Production,ACTIVE
AST-CSE-013-007,CSE-013,Core Banking Switch,CRITICAL,Payment Processing Engine,Production,ACTIVE
AST-CSE-013-008,CSE-013,Relational Database Server,CRITICAL,Transactional Database,Production,ACTIVE
AST-CSE-013-009,CSE-013,NextGen Firewall,CRITICAL,Perimeter Defense,Production,ACTIVE
AST-CSE-013-010,CSE-013,OT Engineering Workstation,CRITICAL,Substation Automation,Production,ACTIVE
AST-CSE-013-011,CSE-013,SCADA RTU / PLC,CRITICAL,Industrial Control Gateway,Production,ACTIVE
AST-CSE-013-012,CSE-013,SIEM Collector Node,CRITICAL,Telemetry Aggregation,Production,ACTIVE
AST-CSE-013-013,CSE-013,Relational Database Server,CRITICAL,Transactional Database,Production,ACTIVE
AST-CSE-013-014,CSE-013,Relational Database Server,CRITICAL,Transactional Database,Production,ACTIVE
AST-CSE-013-015,CSE-013,SCADA RTU / PLC,CRITICAL,Industrial Control Gateway,Production,ACTIVE
AST-CSE-013-016,CSE-013,NextGen Firewall,CRITICAL,Perimeter Defense,Production,ACTIVE
AST-CSE-013-017,CSE-013,OT Engineering Workstation,CRITICAL,Substation Automation,Production,ACTIVE
AST-CSE-013-018,CSE-013,Domain Controller (AD),CRITICAL,Identity and Access Management,Production,ACTIVE
AST-CSE-013-019,CSE-013,Domain Controller (AD),CRITICAL,Identity and Access Management,Production,ACTIVE
AST-CSE-013-020,CSE-013,Core Banking Switch,CRITICAL,Payment Processing Engine,Production,ACTIVE
AST-CSE-013-021,CSE-013,SCADA RTU / PLC,CRITICAL,Industrial Control Gateway,Production,ACTIVE
AST-CSE-013-022,CSE-013,SCADA RTU / PLC,CRITICAL,Industrial Control Gateway,Production,ACTIVE
AST-CSE-013-023,CSE-013,SIEM Collector Node,CRITICAL,Telemetry Aggregation,Production,ACTIVE
AST-CSE-013-024,CSE-013,Web Application Server,CRITICAL,Customer Portal,Production,ACTIVE
AST-CSE-013-025,CSE-013,SIEM Collector Node,HIGH,Telemetry Aggregation,Production,ACTIVE
AST-CSE-013-026,CSE-013,Web Application Server,HIGH,Customer Portal,Production,ACTIVE
AST-CSE-013-027,CSE-013,SIEM Collector Node,HIGH,Telemetry Aggregation,Production,ACTIVE
AST-CSE-013-028,CSE-013,NextGen Firewall,HIGH,Perimeter Defense,Production,ACTIVE
AST-CSE-013-029,CSE-013,NextGen Firewall,HIGH,Perimeter Defense,Production,ACTIVE
AST-CSE-013-030,CSE-013,Web Application Server,HIGH,Customer Portal,Production,ACTIVE
AST-CSE-013-031,CSE-013,Core Banking Switch,HIGH,Payment Processing Engine,Production,ACTIVE
AST-CSE-013-032,CSE-013,OT Engineering Workstation,HIGH,Substation Automation,Production,ACTIVE
AST-CSE-013-033,CSE-013,SCADA RTU / PLC,HIGH,Industrial Control Gateway,Production,ACTIVE
AST-CSE-013-034,CSE-013,NextGen Firewall,HIGH,Perimeter Defense,Production,ACTIVE
AST-CSE-013-035,CSE-013,OT Engineering Workstation,HIGH,Substation Automation,Production,ACTIVE
AST-CSE-013-036,CSE-013,Relational Database Server,HIGH,Transactional Database,Production,ACTIVE
AST-CSE-013-037,CSE-013,Relational Database Server,HIGH,Transactional Database,Production,ACTIVE
AST-CSE-013-038,CSE-013,Core Banking Switch,HIGH,Payment Processing Engine,Production,ACTIVE
AST-CSE-013-039,CSE-013,OT Engineering Workstation,HIGH,Substation Automation,Production,ACTIVE
AST-CSE-013-040,CSE-013,NextGen Firewall,HIGH,Perimeter Defense,Production,ACTIVE
AST-CSE-013-041,CSE-013,SCADA RTU / PLC,HIGH,Industrial Control Gateway,Production,ACTIVE
AST-CSE-013-042,CSE-013,SIEM Collector Node,HIGH,Telemetry Aggregation,Production,ACTIVE
AST-CSE-013-043,CSE-013,Core Banking Switch,HIGH,Payment Processing Engine,Production,ACTIVE
AST-CSE-013-044,CSE-013,OT Engineering Workstation,HIGH,Substation Automation,Production,ACTIVE
AST-CSE-013-045,CSE-013,SCADA RTU / PLC,HIGH,Industrial Control Gateway,Production,ACTIVE
AST-CSE-013-046,CSE-013,SCADA RTU / PLC,HIGH,Industrial Control Gateway,Production,ACTIVE
AST-CSE-013-047,CSE-013,NextGen Firewall,HIGH,Perimeter Defense,Production,ACTIVE
AST-CSE-013-048,CSE-013,OT Engineering Workstation,HIGH,Substation Automation,Production,ACTIVE
AST-CSE-013-049,CSE-013,Domain Controller (AD),HIGH,Identity and Access Management,Production,ACTIVE
AST-CSE-013-050,CSE-013,NextGen Firewall,HIGH,Perimeter Defense,Production,ACTIVE
AST-CSE-013-051,CSE-013,Relational Database Server,HIGH,Transactional Database,Production,ACTIVE
AST-CSE-013-052,CSE-013,Relational Database Server,HIGH,Transactional Database,Production,ACTIVE
AST-CSE-013-053,CSE-013,Relational Database Server,HIGH,Transactional Database,Production,ACTIVE
AST-CSE-013-054,CSE-013,Domain Controller (AD),HIGH,Identity and Access Management,Production,ACTIVE
AST-CSE-013-055,CSE-013,Relational Database Server,HIGH,Transactional Database,Production,ACTIVE
AST-CSE-013-056,CSE-013,Core Banking Switch,LOW,Payment Processing Engine,Production,ACTIVE
AST-CSE-013-057,CSE-013,OT Engineering Workstation,LOW,Substation Automation,DR,ACTIVE
AST-CSE-013-058,CSE-013,Relational Database Server,LOW,Transactional Database,DR,ACTIVE
AST-CSE-013-059,CSE-013,Web Application Server,MEDIUM,Customer Portal,Staging,ACTIVE
AST-CSE-013-060,CSE-013,SCADA RTU / PLC,MEDIUM,Industrial Control Gateway,Production,ACTIVE
AST-CSE-013-061,CSE-013,NextGen Firewall,MEDIUM,Perimeter Defense,Production,ACTIVE
AST-CSE-013-062,CSE-013,Core Banking Switch,MEDIUM,Payment Processing Engine,Production,ACTIVE
AST-CSE-013-063,CSE-013,NextGen Firewall,LOW,Perimeter Defense,DR,ACTIVE
AST-CSE-013-064,CSE-013,NextGen Firewall,MEDIUM,Perimeter Defense,Production,ACTIVE
AST-CSE-013-065,CSE-013,Domain Controller (AD),LOW,Identity and Access Management,Staging,ACTIVE
AST-CSE-013-066,CSE-013,NextGen Firewall,MEDIUM,Perimeter Defense,Staging,ACTIVE
AST-CSE-013-067,CSE-013,Domain Controller (AD),LOW,Identity and Access Management,Production,ACTIVE
AST-CSE-013-068,CSE-013,NextGen Firewall,MEDIUM,Perimeter Defense,DR,ACTIVE
AST-CSE-013-069,CSE-013,Relational Database Server,LOW,Transactional Database,Production,ACTIVE
AST-CSE-013-070,CSE-013,NextGen Firewall,LOW,Perimeter Defense,Staging,ACTIVE
AST-CSE-013-071,CSE-013,Relational Database Server,MEDIUM,Transactional Database,DR,ACTIVE
AST-CSE-013-072,CSE-013,SCADA RTU / PLC,MEDIUM,Industrial Control Gateway,Production,ACTIVE
AST-CSE-013-073,CSE-013,Relational Database Server,MEDIUM,Transactional Database,Production,ACTIVE
AST-CSE-013-074,CSE-013,OT Engineering Workstation,LOW,Substation Automation,Production,ACTIVE
AST-CSE-013-075,CSE-013,SIEM Collector Node,MEDIUM,Telemetry Aggregation,DR,ACTIVE
AST-CSE-013-076,CSE-013,Relational Database Server,MEDIUM,Transactional Database,Production,ACTIVE
AST-CSE-013-077,CSE-013,SCADA RTU / PLC,LOW,Industrial Control Gateway,Staging,ACTIVE
AST-CSE-013-078,CSE-013,NextGen Firewall,LOW,Perimeter Defense,Staging,ACTIVE
AST-CSE-013-079,CSE-013,Domain Controller (AD),MEDIUM,Identity and Access Management,Production,ACTIVE
AST-CSE-013-080,CSE-013,SCADA RTU / PLC,LOW,Industrial Control Gateway,Staging,ACTIVE
AST-CSE-013-081,CSE-013,Relational Database Server,MEDIUM,Transactional Database,Production,ACTIVE
AST-CSE-013-082,CSE-013,Web Application Server,LOW,Customer Portal,Production,ACTIVE
AST-CSE-013-083,CSE-013,SCADA RTU / PLC,MEDIUM,Industrial Control Gateway,DR,ACTIVE
AST-CSE-013-084,CSE-013,Relational Database Server,MEDIUM,Transactional Database,DR,ACTIVE
AST-CSE-013-085,CSE-013,Web Application Server,MEDIUM,Customer Portal,Staging,ACTIVE
AST-CSE-013-086,CSE-013,Core Banking Switch,MEDIUM,Payment Processing Engine,Staging,ACTIVE
AST-CSE-014-001,CSE-014,Core Banking Switch,CRITICAL,Payment Processing Engine,Production,ACTIVE
AST-CSE-014-002,CSE-014,SCADA RTU / PLC,CRITICAL,Industrial Control Gateway,Production,ACTIVE
AST-CSE-014-003,CSE-014,Relational Database Server,CRITICAL,Transactional Database,Production,ACTIVE
AST-CSE-014-004,CSE-014,NextGen Firewall,CRITICAL,Perimeter Defense,Production,ACTIVE
AST-CSE-014-005,CSE-014,Relational Database Server,CRITICAL,Transactional Database,Production,ACTIVE
AST-CSE-014-006,CSE-014,OT Engineering Workstation,CRITICAL,Substation Automation,Production,ACTIVE
AST-CSE-014-007,CSE-014,NextGen Firewall,CRITICAL,Perimeter Defense,Production,ACTIVE
AST-CSE-014-008,CSE-014,Domain Controller (AD),CRITICAL,Identity and Access Management,Production,ACTIVE
AST-CSE-014-009,CSE-014,Core Banking Switch,CRITICAL,Payment Processing Engine,Production,ACTIVE
AST-CSE-014-010,CSE-014,Web Application Server,CRITICAL,Customer Portal,Production,ACTIVE
AST-CSE-014-011,CSE-014,OT Engineering Workstation,CRITICAL,Substation Automation,Production,ACTIVE
AST-CSE-014-012,CSE-014,Core Banking Switch,CRITICAL,Payment Processing Engine,Production,ACTIVE
AST-CSE-014-013,CSE-014,Relational Database Server,CRITICAL,Transactional Database,Production,ACTIVE
AST-CSE-014-014,CSE-014,Domain Controller (AD),CRITICAL,Identity and Access Management,Production,ACTIVE
AST-CSE-014-015,CSE-014,Domain Controller (AD),CRITICAL,Identity and Access Management,Production,ACTIVE
AST-CSE-014-016,CSE-014,Domain Controller (AD),CRITICAL,Identity and Access Management,Production,ACTIVE
AST-CSE-014-017,CSE-014,SCADA RTU / PLC,CRITICAL,Industrial Control Gateway,Production,ACTIVE
AST-CSE-014-018,CSE-014,SIEM Collector Node,CRITICAL,Telemetry Aggregation,Production,ACTIVE
AST-CSE-014-019,CSE-014,OT Engineering Workstation,CRITICAL,Substation Automation,Production,ACTIVE
AST-CSE-014-020,CSE-014,Relational Database Server,CRITICAL,Transactional Database,Production,ACTIVE
AST-CSE-014-021,CSE-014,Domain Controller (AD),CRITICAL,Identity and Access Management,Production,ACTIVE
AST-CSE-014-022,CSE-014,Domain Controller (AD),CRITICAL,Identity and Access Management,Production,ACTIVE
AST-CSE-014-023,CSE-014,SCADA RTU / PLC,CRITICAL,Industrial Control Gateway,Production,ACTIVE
AST-CSE-014-024,CSE-014,Domain Controller (AD),CRITICAL,Identity and Access Management,Production,ACTIVE
AST-CSE-014-025,CSE-014,Core Banking Switch,CRITICAL,Payment Processing Engine,Production,ACTIVE
AST-CSE-014-026,CSE-014,NextGen Firewall,CRITICAL,Perimeter Defense,Production,ACTIVE
AST-CSE-014-027,CSE-014,SCADA RTU / PLC,CRITICAL,Industrial Control Gateway,Production,ACTIVE
AST-CSE-014-028,CSE-014,OT Engineering Workstation,CRITICAL,Substation Automation,Production,ACTIVE
AST-CSE-014-029,CSE-014,Domain Controller (AD),CRITICAL,Identity and Access Management,Production,ACTIVE
AST-CSE-014-030,CSE-014,Relational Database Server,CRITICAL,Transactional Database,Production,ACTIVE
AST-CSE-014-031,CSE-014,OT Engineering Workstation,CRITICAL,Substation Automation,Production,ACTIVE
AST-CSE-014-032,CSE-014,Web Application Server,CRITICAL,Customer Portal,Production,ACTIVE
AST-CSE-014-033,CSE-014,SCADA RTU / PLC,CRITICAL,Industrial Control Gateway,Production,ACTIVE
AST-CSE-014-034,CSE-014,Domain Controller (AD),CRITICAL,Identity and Access Management,Production,ACTIVE
AST-CSE-014-035,CSE-014,SIEM Collector Node,CRITICAL,Telemetry Aggregation,Production,ACTIVE
AST-CSE-014-036,CSE-014,OT Engineering Workstation,CRITICAL,Substation Automation,Production,ACTIVE
AST-CSE-014-037,CSE-014,Domain Controller (AD),CRITICAL,Identity and Access Management,Production,ACTIVE
AST-CSE-014-038,CSE-014,Relational Database Server,CRITICAL,Transactional Database,Production,ACTIVE
AST-CSE-014-039,CSE-014,OT Engineering Workstation,CRITICAL,Substation Automation,Production,ACTIVE
AST-CSE-014-040,CSE-014,Core Banking Switch,CRITICAL,Payment Processing Engine,Production,ACTIVE
AST-CSE-014-041,CSE-014,Domain Controller (AD),CRITICAL,Identity and Access Management,Production,ACTIVE
AST-CSE-014-042,CSE-014,OT Engineering Workstation,CRITICAL,Substation Automation,Production,ACTIVE
AST-CSE-014-043,CSE-014,Core Banking Switch,CRITICAL,Payment Processing Engine,Production,ACTIVE
AST-CSE-014-044,CSE-014,Relational Database Server,CRITICAL,Transactional Database,Production,ACTIVE
AST-CSE-014-045,CSE-014,SIEM Collector Node,CRITICAL,Telemetry Aggregation,Production,ACTIVE
AST-CSE-014-046,CSE-014,SIEM Collector Node,CRITICAL,Telemetry Aggregation,Production,ACTIVE
AST-CSE-014-047,CSE-014,Core Banking Switch,CRITICAL,Payment Processing Engine,Production,ACTIVE
AST-CSE-014-048,CSE-014,Domain Controller (AD),CRITICAL,Identity and Access Management,Production,ACTIVE
AST-CSE-014-049,CSE-014,Core Banking Switch,CRITICAL,Payment Processing Engine,Production,ACTIVE
AST-CSE-014-050,CSE-014,Core Banking Switch,CRITICAL,Payment Processing Engine,Production,ACTIVE
AST-CSE-014-051,CSE-014,Relational Database Server,CRITICAL,Transactional Database,Production,ACTIVE
AST-CSE-014-052,CSE-014,Web Application Server,CRITICAL,Customer Portal,Production,ACTIVE
AST-CSE-014-053,CSE-014,Web Application Server,CRITICAL,Customer Portal,Production,ACTIVE
AST-CSE-014-054,CSE-014,Domain Controller (AD),CRITICAL,Identity and Access Management,Production,ACTIVE
AST-CSE-014-055,CSE-014,Domain Controller (AD),CRITICAL,Identity and Access Management,Production,ACTIVE
AST-CSE-014-056,CSE-014,Domain Controller (AD),CRITICAL,Identity and Access Management,Production,ACTIVE
AST-CSE-014-057,CSE-014,Web Application Server,CRITICAL,Customer Portal,Production,ACTIVE
AST-CSE-014-058,CSE-014,SCADA RTU / PLC,CRITICAL,Industrial Control Gateway,Production,ACTIVE
AST-CSE-014-059,CSE-014,Core Banking Switch,CRITICAL,Payment Processing Engine,Production,ACTIVE
AST-CSE-014-060,CSE-014,OT Engineering Workstation,CRITICAL,Substation Automation,Production,ACTIVE
AST-CSE-014-061,CSE-014,NextGen Firewall,CRITICAL,Perimeter Defense,Production,ACTIVE
AST-CSE-014-062,CSE-014,SIEM Collector Node,CRITICAL,Telemetry Aggregation,Production,ACTIVE
AST-CSE-014-063,CSE-014,SIEM Collector Node,CRITICAL,Telemetry Aggregation,Production,ACTIVE
AST-CSE-014-064,CSE-014,NextGen Firewall,CRITICAL,Perimeter Defense,Production,ACTIVE
AST-CSE-014-065,CSE-014,NextGen Firewall,CRITICAL,Perimeter Defense,Production,ACTIVE
AST-CSE-014-066,CSE-014,Relational Database Server,HIGH,Transactional Database,Production,ACTIVE
AST-CSE-014-067,CSE-014,OT Engineering Workstation,HIGH,Substation Automation,Production,ACTIVE
AST-CSE-014-068,CSE-014,Domain Controller (AD),HIGH,Identity and Access Management,Production,ACTIVE
AST-CSE-014-069,CSE-014,Domain Controller (AD),HIGH,Identity and Access Management,Production,ACTIVE
AST-CSE-014-070,CSE-014,Web Application Server,HIGH,Customer Portal,Production,ACTIVE
AST-CSE-014-071,CSE-014,NextGen Firewall,HIGH,Perimeter Defense,Production,ACTIVE
AST-CSE-014-072,CSE-014,SCADA RTU / PLC,HIGH,Industrial Control Gateway,Production,ACTIVE
AST-CSE-014-073,CSE-014,OT Engineering Workstation,HIGH,Substation Automation,Production,ACTIVE
AST-CSE-014-074,CSE-014,Core Banking Switch,HIGH,Payment Processing Engine,Production,ACTIVE
AST-CSE-014-075,CSE-014,Relational Database Server,HIGH,Transactional Database,Production,ACTIVE
AST-CSE-014-076,CSE-014,OT Engineering Workstation,HIGH,Substation Automation,Production,ACTIVE
AST-CSE-014-077,CSE-014,SCADA RTU / PLC,HIGH,Industrial Control Gateway,Production,ACTIVE
AST-CSE-014-078,CSE-014,Core Banking Switch,HIGH,Payment Processing Engine,Production,ACTIVE
AST-CSE-014-079,CSE-014,SIEM Collector Node,HIGH,Telemetry Aggregation,Production,ACTIVE
AST-CSE-014-080,CSE-014,Domain Controller (AD),HIGH,Identity and Access Management,Production,ACTIVE
AST-CSE-014-081,CSE-014,Domain Controller (AD),HIGH,Identity and Access Management,Production,ACTIVE
AST-CSE-014-082,CSE-014,SIEM Collector Node,HIGH,Telemetry Aggregation,Production,ACTIVE
AST-CSE-014-083,CSE-014,OT Engineering Workstation,HIGH,Substation Automation,Production,ACTIVE
AST-CSE-014-084,CSE-014,OT Engineering Workstation,HIGH,Substation Automation,Production,ACTIVE
AST-CSE-014-085,CSE-014,OT Engineering Workstation,HIGH,Substation Automation,Production,ACTIVE
AST-CSE-014-086,CSE-014,Relational Database Server,HIGH,Transactional Database,Production,ACTIVE
AST-CSE-014-087,CSE-014,SCADA RTU / PLC,HIGH,Industrial Control Gateway,Production,ACTIVE
AST-CSE-014-088,CSE-014,Core Banking Switch,HIGH,Payment Processing Engine,Production,ACTIVE
AST-CSE-014-089,CSE-014,OT Engineering Workstation,HIGH,Substation Automation,Production,ACTIVE
AST-CSE-014-090,CSE-014,NextGen Firewall,HIGH,Perimeter Defense,Production,ACTIVE
AST-CSE-014-091,CSE-014,SIEM Collector Node,HIGH,Telemetry Aggregation,Production,ACTIVE
AST-CSE-014-092,CSE-014,SCADA RTU / PLC,HIGH,Industrial Control Gateway,Production,ACTIVE
AST-CSE-014-093,CSE-014,SCADA RTU / PLC,HIGH,Industrial Control Gateway,Production,ACTIVE
AST-CSE-014-094,CSE-014,NextGen Firewall,HIGH,Perimeter Defense,Production,ACTIVE
